Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
15.35,Low Fat,0.096943078,Soft Drinks,196.5768,,Tier 2,Supermarket Type1,3.0599372013729527,19
14.35,Low Fat,0.017065268,Health and Hygiene,109.5228,Medium,Tier 1,Supermarket Type1,2.546516430712386,27
,Low Fat,0.0,Health and Hygiene,100.8042,Medium,Tier 3,Supermarket Type3,2.7706059525229265,41
5.765,Low Fat,0.082178616,Baking Goods,37.0164,,Tier 2,Supermarket Type1,2.195899589411204,24
8.315,Regular,0.035542581,Baking Goods,143.3444,High,Tier 3,Supermarket Type1,2.5141959426368117,39
6.13,Low Fat,0.102171627,Fruits and Vegetables,53.8298,Small,Tier 2,Supermarket Type1,2.3786075953307697,22
14.5,Regular,0.128235818,Baking Goods,104.1332,Small,Tier 2,Supermarket Type1,1.9453010150965375,22
15.1,low fat,0.0552059,Fruits and Vegetables,219.4166,Small,Tier 1,Supermarket Type1,2.9725638836384563,29
17.25,Low Fat,0.037337632,Soft Drinks,163.7526,Medium,Tier 3,Supermarket Type2,2.751907567297885,17
13.0,low fat,0.099242622,Household,46.306,High,Tier 3,Supermarket Type1,2.26760098118117,39
,Regular,0.030143704,Snack Foods,222.0114,Medium,Tier 3,Supermarket Type3,2.9793275800857972,41
12.85,Low Fat,0.108412059,Fruits and Vegetables,233.2642,,Tier 2,Supermarket Type1,2.8156409146265062,24
7.975,Low Fat,0.014628382,Baking Goods,82.325,Small,Tier 2,Supermarket Type1,2.457801038037914,22
10.895,Regular,0.032454046,Frozen Foods,144.8102,Small,Tier 1,Supermarket Type1,2.727412961374021,29
9.17,Low Fat,0.102978817,Baking Goods,144.947,Small,Tier 1,Supermarket Type1,2.8452009051047904,29
16.2,Low Fat,0.105498192,Canned,101.47,,Tier 3,Grocery Store,2.1143986856130903,28
14.65,Low Fat,0.171355643,Fruits and Vegetables,47.6692,Small,Tier 2,Supermarket Type1,2.283407095215405,22
,Low Fat,0.009585169,Frozen Foods,102.5016,Small,Tier 1,Grocery Store,1.7809364489416677,41
6.985,Regular,0.137926458,Meat,184.7608,Medium,Tier 3,Supermarket Type2,2.8238033181391846,17
17.7,Low Fat,0.0,Fruits and Vegetables,115.0834,,Tier 2,Supermarket Type1,2.6927754671450526,24
16.1,Regular,0.0,Frozen Foods,35.1558,,Tier 2,Supermarket Type1,2.0718783193381705,19
14.75,Low Fat,0.033076388,Health and Hygiene,237.2906,,Tier 2,Supermarket Type1,2.7305140773063132,19
12.15,Low Fat,0.006770252,Others,124.473,Medium,Tier 1,Supermarket Type1,2.4339656223380794,27
,Low Fat,0.142393355,Others,36.419,Small,Tier 1,Grocery Store,1.7992995315182723,41
18.5,Low Fat,0.025813943,Meat,89.1172,,Tier 2,Supermarket Type1,2.33779310629719,24
12.15,Low Fat,0.015548178,Frozen Foods,211.2928,,Tier 2,Supermarket Type1,2.903389249358333,19
16.1,Regular,0.159698192,Frozen Foods,32.0558,Small,Tier 2,Supermarket Type1,2.3768643822088,22
20.6,Regular,0.030634813,Dairy,212.9244,Medium,Tier 3,Supermarket Type2,2.6645202158677916,17
17.6,Low Fat,0.074522745,Household,228.801,Medium,Tier 1,Supermarket Type1,2.74417223047133,27
,Regular,0.145200948,Frozen Foods,35.4558,Small,Tier 1,Grocery Store,1.847658672256769,41
5.98,Low Fat,0.043651198,Fruits and Vegetables,146.1418,,Tier 2,Supermarket Type1,2.7305140773063132,24
13.5,Low Fat,0.094366079,Soft Drinks,190.9872,Medium,Tier 1,Supermarket Type1,2.7014328317542287,27
12.85,Low Fat,0.121702394,Snack Foods,42.7428,Small,Tier 2,Supermarket Type1,2.2692166612828677,22
13.6,Low Fat,0.117613212,Snack Foods,194.2136,Small,Tier 2,Supermarket Type1,2.6627705762003706,22
9.8,Regular,0.045258247,Baking Goods,35.9874,Small,Tier 2,Supermarket Type1,2.024597545156433,22
15.0,Low Fat,0.058485617,Snack Foods,44.7744,Medium,Tier 1,Supermarket Type1,2.259399328379773,27
,Low Fat,0.00994477,Household,177.837,Medium,Tier 3,Supermarket Type3,2.998119392985211,41
,Regular,0.087894475,Snack Foods,121.173,Medium,Tier 3,Supermarket Type3,2.6704955077484414,41
16.35,Low Fat,0.113953562,Fruits and Vegetables,198.2426,,Tier 3,Grocery Store,2.3028732174018867,28
7.05,LF,0.084949955,Snack Foods,109.7912,Small,Tier 2,Supermarket Type1,2.39758191941128,22
20.1,Regular,0.054549098,Fruits and Vegetables,193.782,High,Tier 3,Supermarket Type1,2.4153864736451784,39
19.6,Low Fat,0.094545236,Household,254.7698,Medium,Tier 3,Supermarket Type2,2.9228801484871934,17
16.35,Regular,0.062359467,Fruits and Vegetables,224.0062,High,Tier 3,Supermarket Type1,2.844704345921547,39
13.15,Low Fat,0.092811105,Household,159.7604,Medium,Tier 1,Supermarket Type1,2.8304908935514175,27
12.65,Regular,0.156679617,Fruits and Vegetables,238.8538,Medium,Tier 3,Supermarket Type2,2.867151054901849,17
14.5,Regular,0.09735225,Snack Foods,160.7262,Medium,Tier 1,Supermarket Type1,2.5432660687349946,27
17.75,Low Fat,0.076113671,Baking Goods,111.4544,,Tier 2,Supermarket Type1,2.373350869024229,24
14.0,Low Fat,0.023783007,Baking Goods,104.0332,,Tier 2,Supermarket Type1,2.4809845993985755,24
,Low Fat,0.114771298,Frozen Foods,93.9094,Medium,Tier 3,Supermarket Type3,2.81146680802126,41
9.895,Regular,0.048662357,Frozen Foods,261.7278,Small,Tier 1,Supermarket Type1,2.8763990170158893,29
18.25,Low Fat,0.044430561,Hard Drinks,174.208,Medium,Tier 3,Supermarket Type2,2.671782185060719,17
6.4,Low Fat,0.141860161,Frozen Foods,41.0796,,Tier 3,Grocery Store,1.5920875090384532,28
5.88,Low Fat,0.0,Frozen Foods,154.2998,Small,Tier 1,Supermarket Type1,2.585903954945824,29
6.895,Low Fat,0.022441883,Meat,143.8812,High,Tier 3,Supermarket Type1,2.685739556424681,39
20.5,Low Fat,0.142370445,Starchy Foods,90.6172,Medium,Tier 3,Supermarket Type2,2.4792542790890004,17
14.8,Low Fat,0.13564792,Meat,190.8846,,Tier 3,Grocery Store,1.9282050277719702,28
17.75,Low Fat,0.014602837,Fruits and Vegetables,158.6262,Medium,Tier 1,Supermarket Type1,2.8037811826467847,27
12.5,low fat,0.031112643,Fruits and Vegetables,104.999,,Tier 2,Supermarket Type1,2.4829926877263166,24
19.0,Regular,0.065621523,Fruits and Vegetables,186.5214,Small,Tier 2,Supermarket Type1,2.9193491037198576,22
8.26,Regular,0.032573725,Soft Drinks,125.073,Medium,Tier 3,Supermarket Type2,2.367013245964983,17
9.06,Low Fat,0.009776268,Others,213.756,Small,Tier 1,Supermarket Type1,2.390193008311172,29
9.195,Low Fat,0.115353642,Frozen Foods,58.9246,Medium,Tier 3,Supermarket Type2,2.348945163716309,17
,Low Fat,0.110901004,Snack Foods,155.0998,Medium,Tier 3,Supermarket Type3,2.6932615716540886,41
5.945,Low Fat,0.093214866,Household,129.1652,,Tier 2,Supermarket Type1,2.702066450520944,24
,Regular,0.0,Breads,84.5908,Medium,Tier 3,Supermarket Type3,2.722714502302416,41
13.35,Regular,0.014649641,Canned,207.3638,Medium,Tier 1,Supermarket Type1,2.953981535947672,27
12.65,Regular,0.07603021,Frozen Foods,189.0846,Small,Tier 2,Supermarket Type1,2.8211788724038596,22
12.15,Regular,0.042855388,Meat,181.695,Medium,Tier 3,Supermarket Type2,2.71237391071781,17
,Regular,0.133144259,Frozen Foods,190.8846,Small,Tier 1,Grocery Store,1.9282050277719702,41
20.85,Low Fat,0.032580705,Baking Goods,180.066,Medium,Tier 3,Supermarket Type2,2.6105745517226713,17
18.25,Low Fat,0.0,Frozen Foods,224.1062,Medium,Tier 3,Supermarket Type2,2.8973153761113686,17
11.3,Regular,0.066865326,Frozen Foods,260.1962,,Tier 2,Supermarket Type1,2.7029359816293343,24
17.6,Low Fat,0.018943666,Health and Hygiene,237.359,,Tier 2,Supermarket Type1,2.975556399959288,24
5.88,Regular,0.030371121,Frozen Foods,101.799,Medium,Tier 3,Supermarket Type2,2.579607531479447,17
,Regular,0.132630345,Baking Goods,263.8568,Small,Tier 1,Grocery Store,2.3028732174018867,41
21.25,Low Fat,0.01001904,Meat,184.6608,,Tier 2,Supermarket Type1,2.092475388521724,24
20.2,Regular,0.121254236,Snack Foods,94.5752,Small,Tier 1,Supermarket Type1,2.555980201549544,29
9.8,Regular,0.063764099,Fruits and Vegetables,113.8492,High,Tier 3,Supermarket Type1,2.540961222022259,39
16.6,Low Fat,0.136286138,Hard Drinks,171.4422,Medium,Tier 3,Supermarket Type2,2.6231514361424204,17
,Regular,0.164391573,Fruits and Vegetables,62.8194,Small,Tier 1,Grocery Store,1.6748593513598513,41
7.035,Low Fat,0.02189371,Frozen Foods,262.791,,Tier 2,Supermarket Type1,2.790992151803353,24
7.93,Low Fat,0.0,Frozen Foods,121.8414,Small,Tier 1,Supermarket Type1,2.697368860761733,29
15.5,Low Fat,0.0,Soft Drinks,41.377,,Tier 2,Supermarket Type1,2.246692061756295,19
,reg,0.067624438,Dairy,120.944,Medium,Tier 3,Supermarket Type3,2.393907419016912,41
12.35,Regular,0.186236236,Baking Goods,78.7328,,Tier 2,Supermarket Type1,2.471065661244841,24
,Regular,0.047037323,Snack Foods,96.4068,Medium,Tier 3,Supermarket Type3,2.6753619824470687,41
,Regular,0.099780431,Fruits and Vegetables,225.2088,Small,Tier 1,Grocery Store,2.14456460051946,41
8.235,Low Fat,0.014488997,Health and Hygiene,183.795,,Tier 2,Supermarket Type1,2.71237391071781,24
6.675,Low Fat,0.04200648,Snack Foods,92.6462,,Tier 2,Supermarket Type1,2.5275740447928468,24
6.55,Regular,0.034575546,Breads,156.5288,High,Tier 3,Supermarket Type1,2.50918090702247,39
13.5,Low Fat,0.072965144,Household,160.692,Medium,Tier 3,Supermarket Type2,2.572420932044874,17
6.86,Low Fat,0.036530411,Household,227.801,Small,Tier 2,Supermarket Type1,2.8115866718841,22
9.8,Regular,0.063946629,Fruits and Vegetables,116.6492,,Tier 2,Supermarket Type1,2.6339976268851357,24
14.3,Regular,0.034551415,Baking Goods,98.1726,Medium,Tier 3,Supermarket Type2,2.261881745855995,17
19.35,Low Fat,0.026329989,Fruits and Vegetables,169.2474,,Tier 2,Supermarket Type1,2.793256860468599,19
9.3,Low Fat,0.016009057,Dairy,250.6092,High,Tier 3,Supermarket Type1,2.9950121780899117,39
,Low Fat,0.048637888,Baking Goods,149.7708,Small,Tier 1,Grocery Store,1.8714642215974013,41
4.805,Regular,0.037852995,Dairy,126.2704,Medium,Tier 3,Supermarket Type2,2.7860406884739217,17
,Regular,0.015016891,Meat,248.6408,Medium,Tier 3,Supermarket Type3,3.011181440631998,41
14.5,reg,0.059160135,Fruits and Vegetables,170.7448,,Tier 2,Supermarket Type1,2.593257396539123,19
15.35,Low Fat,0.096379585,Soft Drinks,196.5768,Small,Tier 2,Supermarket Type1,2.8797570022052175,22
21.1,Low Fat,0.029008944,Household,143.3786,Small,Tier 1,Supermarket Type1,2.329401479005243,29
,Low Fat,0.039078047,Household,128.3678,Medium,Tier 3,Supermarket Type3,2.7402465891321284,41
19.5,Low Fat,0.082536604,Canned,177.2002,Small,Tier 2,Supermarket Type1,2.609363989469241,22
6.03,Low Fat,0.0226848,Dairy,178.1028,High,Tier 3,Supermarket Type1,2.8701186248572914,39
20.7,Low Fat,0.170152831,Canned,182.6266,,Tier 2,Supermarket Type1,2.6698935701354265,24
16.5,Low Fat,0.073827748,Canned,208.8638,Small,Tier 1,Supermarket Type1,2.657117001546587,29
,Regular,0.010864186,Snack Foods,185.3608,Medium,Tier 3,Supermarket Type3,2.9230171189027225,41
17.1,Regular,0.07436116,Fruits and Vegetables,206.1638,Medium,Tier 3,Supermarket Type2,2.8323164318118823,17
,Regular,0.168901843,Dairy,43.4086,Small,Tier 1,Grocery Store,1.6075975075801947,41
5.26,Regular,0.02455854,Breads,95.6068,,Tier 2,Supermarket Type1,2.6362614926673893,24
14.0,Regular,0.041949832,Snack Foods,54.064,Small,Tier 2,Supermarket Type1,2.4048147890915814,22
7.575,Low Fat,0.055502454,Dairy,196.5768,,Tier 2,Supermarket Type1,2.510242545805937,24
,Low Fat,0.120663214,Canned,95.6778,Medium,Tier 3,Supermarket Type3,2.7101328142194108,41
16.75,Regular,0.00819018,Canned,103.7674,Small,Tier 2,Supermarket Type1,2.7033305766283915,22
9.3,Regular,0.014098693,Snack Foods,197.7084,,Tier 2,Supermarket Type1,2.760584988402405,19
15.2,Low Fat,0.0,Meat,256.033,,Tier 3,Grocery Store,2.446086527178535,28
8.6,Low Fat,0.032806066,Health and Hygiene,143.6154,,Tier 2,Supermarket Type1,2.6060145230664684,19
18.6,Regular,0.172446822,Meat,47.1376,,Tier 2,Supermarket Type1,2.2940323277796595,19
,Low Fat,0.024213354,Household,42.4454,Medium,Tier 3,Supermarket Type3,2.0345707545100593,41
9.5,Regular,0.0,Canned,79.596,Small,Tier 1,Supermarket Type1,2.3826406592185774,29
15.0,Regular,0.054685839,Canned,60.2904,,Tier 2,Supermarket Type1,2.5113010509244784,19
6.465,Low Fat,0.124758619,Canned,264.1884,,Tier 2,Supermarket Type1,2.7678737498532966,24
18.5,Low Fat,0.02586664,Meat,88.9172,Medium,Tier 3,Supermarket Type2,2.5330879780383913,17
6.715,Regular,0.121563385,Baking Goods,43.7454,Small,Tier 2,Supermarket Type1,2.198256983795305,22
14.15,Low Fat,0.035999599,Soft Drinks,41.5138,Medium,Tier 1,Supermarket Type1,1.8894774019496072,27
,Low Fat,0.0,Hard Drinks,171.7422,Medium,Tier 3,Supermarket Type3,2.9793275800857972,41
17.6,Regular,0.039381633,Snack Foods,98.041,Medium,Tier 3,Supermarket Type2,2.258011914316192,17
19.85,Low Fat,0.054331235,Seafood,198.7768,,Tier 2,Supermarket Type1,2.8644775128609603,19
,Regular,0.056338482,Canned,184.624,Small,Tier 1,Grocery Store,2.4516020891771335,41
7.855,Regular,0.161516894,Baking Goods,37.0848,Small,Tier 2,Supermarket Type1,2.14456460051946,22
,Regular,0.184359831,Snack Foods,172.6764,Small,Tier 1,Grocery Store,2.3267069528605497,41
8.615,Low Fat,0.116484721,Fruits and Vegetables,94.1436,,Tier 2,Supermarket Type1,2.4090824989685027,24
7.405,Low Fat,0.015302764,Canned,89.9146,,Tier 2,Supermarket Type1,2.6153779020598398,24
,Low Fat,0.136417078,Baking Goods,179.766,Small,Tier 1,Grocery Store,1.9135439627102364,41
18.2,Low Fat,0.058707159,Household,220.5456,Medium,Tier 3,Supermarket Type2,2.7310285407233925,17
9.3,Low Fat,0.074753743,Household,246.4802,,Tier 3,Grocery Store,2.366212632175741,28
,Low Fat,0.031251369,Baking Goods,93.3462,Medium,Tier 3,Supermarket Type3,2.3766701383918956,41
21.25,Low Fat,0.024705597,Household,145.1102,,Tier 2,Supermarket Type1,2.515634683846428,24
8.655,Regular,0.088693595,Snack Foods,122.5756,,Tier 2,Supermarket Type1,2.614182845733798,19
11.8,Low Fat,0.038235337,Health and Hygiene,177.5686,,Tier 3,Grocery Store,2.272424068272582,28
,LF,0.048980156,Fruits and Vegetables,148.705,Medium,Tier 3,Supermarket Type3,2.720003971017242,41
,Low Fat,0.194874778,Others,110.2912,Small,Tier 1,Grocery Store,1.9606596187770822,41
16.5,Low Fat,0.036611104,Household,180.9318,High,Tier 3,Supermarket Type1,2.747566410133816,39
12.6,Regular,0.0,Fruits and Vegetables,248.8092,Small,Tier 2,Supermarket Type1,3.00917465058574,22
,Regular,0.07802465,Snack Foods,171.4422,Medium,Tier 3,Supermarket Type3,2.7682747650980057,41
,Low Fat,0.157190017,Health and Hygiene,156.8604,Small,Tier 1,Grocery Store,2.0540870422353485,41
,Regular,0.022170592,Breads,105.199,Medium,Tier 3,Supermarket Type3,2.742392723117275,41
15.5,reg,0.156797787,Snack Foods,148.6418,High,Tier 3,Supermarket Type1,2.8176528106316887,39
17.25,Low Fat,0.07325106,Canned,76.4986,,Tier 2,Supermarket Type1,2.298482526822706,19
17.5,Low Fat,0.026289984,Snack Foods,253.7356,,Tier 2,Supermarket Type1,2.803414411578101,19
16.0,Regular,0.065328932,Dairy,78.4986,Medium,Tier 3,Supermarket Type2,2.550687101926739,17
19.5,Low Fat,0.014296484,Household,53.7614,Medium,Tier 1,Supermarket Type1,2.4812721664544295,27
9.27,Low Fat,0.062038986,Dairy,148.005,Medium,Tier 3,Supermarket Type2,2.551751885660837,17
18.25,Low Fat,0.075908374,Snack Foods,213.4218,High,Tier 3,Supermarket Type1,2.806339221618149,39
8.395,Low Fat,0.072383777,Hard Drinks,251.504,,Tier 2,Supermarket Type1,3.0289051758729078,19
9.8,Low Fat,0.024363026,Health and Hygiene,114.0492,High,Tier 3,Supermarket Type1,2.5995351430523512,39
,Low Fat,0.066351687,Meat,65.0826,Small,Tier 1,Grocery Store,1.9315439634531144,41
7.27,Regular,0.020823289,Canned,92.4488,,Tier 2,Supermarket Type1,2.3701968851194324,24
17.6,Low Fat,0.041851756,Soft Drinks,162.7526,,Tier 2,Supermarket Type1,2.7343197106223296,19
13.0,Regular,0.045239326,Soft Drinks,174.1054,,Tier 2,Supermarket Type1,2.8520356084363407,19
8.75,Regular,0.074778547,Fruits and Vegetables,186.3556,,Tier 2,Supermarket Type1,2.779990504454651,24
12.15,Low Fat,0.029583249,Household,114.715,,Tier 2,Supermarket Type1,2.385492434883695,24
10.3,Low Fat,0.0,Health and Hygiene,154.663,High,Tier 3,Supermarket Type1,2.6990474508317277,39
6.425,Low Fat,0.063432676,Breakfast,132.8626,Medium,Tier 3,Supermarket Type2,2.1876797712199827,17
16.6,Low Fat,0.103406065,Fruits and Vegetables,116.4466,Medium,Tier 3,Supermarket Type2,2.420553199709003,17
,Low Fat,0.126585095,Frozen Foods,122.4098,Small,Tier 1,Grocery Store,1.8202364034847924,41
10.65,Low Fat,0.04896208,Others,165.8526,,Tier 2,Supermarket Type1,2.8153441971574837,19
19.6,Low Fat,0.025286583,Health and Hygiene,151.8024,Small,Tier 1,Supermarket Type1,2.4656994790364894,29
16.0,Regular,0.106752081,Baking Goods,181.4634,Small,Tier 1,Supermarket Type1,2.3972162392141865,29
8.89,Low Fat,0.005485618,Frozen Foods,99.3016,,Tier 2,Supermarket Type1,2.2280109895571227,24
20.25,Regular,0.102932246,Canned,93.212,,Tier 2,Supermarket Type1,2.4516020891771335,24
,LF,0.060888514,Household,130.1968,Medium,Tier 3,Supermarket Type3,2.508116114627071,41
5.175,Regular,0.029662795,Snack Foods,105.2622,,Tier 2,Supermarket Type1,2.6356968011973745,19
4.61,Low Fat,0.0,Hard Drinks,173.8396,Small,Tier 1,Supermarket Type1,2.4313242976730502,29
,Low Fat,0.0,Fruits and Vegetables,231.9642,Medium,Tier 3,Supermarket Type3,3.02281319330689,41
11.395,Low Fat,0.009918699,Health and Hygiene,49.4034,Medium,Tier 3,Supermarket Type2,2.2979910303876254,17
17.7,Low Fat,0.116520447,Snack Foods,186.0266,Small,Tier 2,Supermarket Type1,2.7148318949493846,22
18.0,Low Fat,0.015447454,Health and Hygiene,159.2604,Small,Tier 2,Supermarket Type1,2.816648120065905,22
19.7,Regular,0.018098194,Meat,104.599,Medium,Tier 3,Supermarket Type2,2.0480926214423354,17
5.925,Regular,0.097012989,Dairy,42.9086,,Tier 2,Supermarket Type1,2.2907802984331354,19
,low fat,0.17514326,Fruits and Vegetables,222.3772,Medium,Tier 3,Supermarket Type3,3.1446320697364274,41
10.65,Low Fat,0.048785427,Others,163.9526,,Tier 2,Supermarket Type1,2.5235103657376916,24
14.8,Low Fat,0.019476708,Health and Hygiene,193.0794,Small,Tier 2,Supermarket Type1,2.811286945127569,22
15.1,Low Fat,0.076229769,Baking Goods,90.483,,Tier 2,Supermarket Type1,2.5183654819650756,24
13.5,Regular,0.0,Dairy,57.8562,Medium,Tier 1,Supermarket Type1,2.272424068272582,27
16.7,LF,0.022190488,Dairy,113.1886,,Tier 2,Supermarket Type1,2.7567519445378728,19
13.35,LF,0.0,Breads,217.6166,Medium,Tier 3,Supermarket Type2,2.7494628140999473,17
10.195,Low Fat,0.0,Snack Foods,147.2076,,Tier 3,Grocery Store,2.283407095215405,28
15.7,Low Fat,0.05610384,Health and Hygiene,153.5024,,Tier 2,Supermarket Type1,2.6697214133421574,24
13.15,Low Fat,0.061381589,Frozen Foods,179.9976,,Tier 3,Grocery Store,1.9153100471737294,28
13.15,Low Fat,0.022795611,Fruits and Vegetables,160.192,Small,Tier 1,Supermarket Type1,2.5144579608834885,29
12.1,Low Fat,0.040323731,Fruits and Vegetables,180.0002,High,Tier 3,Supermarket Type1,2.874145019421635,39
12.8,Low Fat,0.070012633,Starchy Foods,262.8252,,Tier 2,Supermarket Type1,2.7072545184190044,19
,Low Fat,0.044591774,Household,59.6562,Medium,Tier 3,Supermarket Type3,2.6158747161467035,41
4.805,Regular,0.037699423,Dairy,125.5704,Small,Tier 1,Supermarket Type1,2.8093633776576104,29
18.75,Low Fat,0.052040915,Health and Hygiene,105.728,Small,Tier 1,Supermarket Type1,2.589865270042748,29
7.6,Regular,0.142292265,Starchy Foods,171.3448,High,Tier 3,Supermarket Type1,2.7465794709214166,39
9.5,Regular,0.132521929,Frozen Foods,228.6668,Small,Tier 2,Supermarket Type1,2.8327715321277323,22
16.7,Regular,0.061122656,Baking Goods,100.0384,Medium,Tier 3,Supermarket Type2,2.654258332201082,17
5.26,Regular,0.041942549,Baking Goods,165.4868,Medium,Tier 3,Supermarket Type2,2.630576079828199,17
15.6,Regular,0.035506142,Snack Foods,112.4518,Small,Tier 1,Supermarket Type1,2.7532283788624072,29
13.65,Regular,0.080573371,Frozen Foods,260.1936,High,Tier 3,Supermarket Type1,2.8124845125920315,39
12.85,Low Fat,0.121972274,Snack Foods,43.1428,,Tier 2,Supermarket Type1,2.2692166612828677,24
12.6,Low Fat,0.087436672,Fruits and Vegetables,109.9228,Small,Tier 2,Supermarket Type1,2.2526846054975302,22
,Low Fat,0.136119549,Fruits and Vegetables,94.1094,Small,Tier 1,Grocery Store,1.9273639342259017,41
17.75,Low Fat,0.073396761,Seafood,35.1216,Small,Tier 2,Supermarket Type1,2.3171001056816687,22
14.8,Regular,0.073468631,Breads,110.857,,Tier 3,Grocery Store,2.0641612634649724,28
18.25,Low Fat,0.075132353,Snack Foods,125.9046,High,Tier 3,Supermarket Type1,2.640841734782019,39
14.65,Low Fat,0.120624771,Household,261.7594,,Tier 3,Grocery Store,2.1869849384646987,28
16.5,Regular,0.110888167,Breakfast,181.6292,,Tier 3,Grocery Store,2.3983121106970238,28
18.75,Low Fat,0.052252908,Health and Hygiene,105.728,Medium,Tier 3,Supermarket Type2,2.534824928579783,17
10.5,Low Fat,0.019046089,Soft Drinks,188.424,Small,Tier 2,Supermarket Type1,2.62246912313214,22
15.35,Low Fat,0.073397129,Soft Drinks,91.912,Medium,Tier 1,Supermarket Type1,2.6734910356659647,27
