Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
,Low Fat,0.024546148,Frozen Foods,34.619,Small,Tier 1,Grocery Store,36.619,41
16.85,Regular,0.079690403,Snack Foods,113.4544,Small,Tier 1,Supermarket Type1,2908.2144,29
21.1,low fat,0.029054046,Household,144.6786,Medium,Tier 1,Supermarket Type1,2889.572,27
8.88,Low Fat,0.098622378,Household,208.427,Small,Tier 1,Supermarket Type1,5452.902,29
,Regular,0.048738407,Fruits and Vegetables,152.8682,Medium,Tier 3,Supermarket Type3,5031.4506,41
17.0,Low Fat,0.126758324,Household,124.5362,Medium,Tier 3,Supermarket Type2,1132.5258,17
,Low Fat,0.164006137,Snack Foods,113.2834,Small,Tier 1,Grocery Store,575.917,41
11.65,Regular,0.058822142,Baking Goods,173.5422,Medium,Tier 1,Supermarket Type1,3448.844,27
18.35,Low Fat,0.041634206,Hard Drinks,188.1872,High,Tier 3,Supermarket Type1,3781.744,39
15.85,Low Fat,0.078540095,Canned,36.3506,Small,Tier 2,Supermarket Type1,607.2096,22
9.3,LF,0.291826616,Snack Foods,107.1964,,Tier 3,Grocery Store,420.7856,28
11.5,Low Fat,0.073029341,Fruits and Vegetables,187.953,,Tier 2,Supermarket Type1,2656.542,24
,Regular,0.024088444,Frozen Foods,112.7176,Medium,Tier 3,Supermarket Type3,1832.2816,41
16.1,Regular,0.013623294,Fruits and Vegetables,109.3596,,Tier 2,Supermarket Type1,1186.4556,24
13.1,Low Fat,0.020903193,Dairy,119.2782,Medium,Tier 1,Supermarket Type1,3098.6332,27
17.85,Low Fat,0.052389407,Snack Foods,120.9072,Medium,Tier 3,Supermarket Type2,2817.6656,17
8.975,Regular,0.009058845,Canned,103.399,Small,Tier 1,Supermarket Type1,2579.975,29
9.6,Low Fat,0.096217262,Soft Drinks,168.5158,High,Tier 3,Supermarket Type1,3342.316,39
,Low Fat,0.045050674,Snack Foods,84.925,Medium,Tier 3,Supermarket Type3,1747.725,41
7.71,Regular,0.047857877,Dairy,119.7756,,Tier 2,Supermarket Type1,3029.39,19
13.8,Low Fat,0.097043739,Dairy,57.493,Small,Tier 2,Supermarket Type1,1358.232,22
8.97,Low Fat,0.093159233,Household,55.7956,Medium,Tier 1,Supermarket Type1,1037.3164,27
8.0,Regular,0.030264897,Breads,250.3092,Small,Tier 1,Supermarket Type1,6723.2484,29
15.1,Regular,0.067350054,Snack Foods,257.3304,Medium,Tier 3,Supermarket Type2,3874.956,17
20.6,Regular,0.0,Snack Foods,178.1344,Small,Tier 2,Supermarket Type1,3568.688,22
19.6,Low Fat,0.047897663,Health and Hygiene,44.677,Small,Tier 1,Supermarket Type1,173.108,29
21.0,Low Fat,0.049381666,Snack Foods,193.0478,Medium,Tier 1,Supermarket Type1,1549.9824,27
15.0,Low Fat,0.154860353,Starchy Foods,106.1938,,Tier 2,Supermarket Type1,4073.3644,19
20.35,Regular,0.030975716,Dairy,253.9672,Medium,Tier 1,Supermarket Type1,3068.0064,27
20.7,Low Fat,0.039245805,Household,151.4366,Small,Tier 1,Supermarket Type1,1511.366,29
6.425,Low Fat,0.010436256,Canned,115.5808,Small,Tier 2,Supermarket Type1,3749.7856,22
17.6,Low Fat,0.056245075,Frozen Foods,43.3454,High,Tier 3,Supermarket Type1,1006.6896,39
6.13,Low Fat,0.028365524,Household,110.0912,Medium,Tier 1,Supermarket Type1,1637.868,27
13.65,Regular,0.026579951,Meat,34.7532,High,Tier 3,Supermarket Type1,683.1108,39
,Regular,0.102422487,Fruits and Vegetables,131.4968,Medium,Tier 3,Supermarket Type3,1565.9616,41
12.35,Low Fat,0.093824276,Snack Foods,119.9124,,Tier 2,Supermarket Type1,2014.7108,19
5.44,Low Fat,0.025519534,Dairy,238.7538,Medium,Tier 1,Supermarket Type1,3605.307,27
20.1,Low Fat,0.034623782,Household,118.9782,High,Tier 3,Supermarket Type1,1549.3166,39
7.55,Regular,0.030938774,Fruits and Vegetables,121.0072,Small,Tier 2,Supermarket Type1,2082.6224,22
8.75,Regular,0.074931201,Fruits and Vegetables,187.6556,Medium,Tier 3,Supermarket Type2,938.778,17
5.88,Regular,0.030294931,Frozen Foods,104.099,Medium,Tier 1,Supermarket Type1,412.796,27
,Low Fat,0.137539574,Canned,38.8506,Small,Tier 1,Grocery Store,37.9506,41
20.25,Low Fat,0.036319195,Dairy,219.3482,Small,Tier 2,Supermarket Type1,5038.1086,22
12.5,low fat,0.031112643,Fruits and Vegetables,104.999,,Tier 2,Supermarket Type1,1444.786,24
7.1,LF,0.110459828,Fruits and Vegetables,172.108,Medium,Tier 3,Supermarket Type2,2250.404,17
,Low Fat,0.026194237,Frozen Foods,79.0302,Medium,Tier 3,Supermarket Type3,1901.5248,41
16.6,Low Fat,0.135707553,Hard Drinks,170.6422,Small,Tier 2,Supermarket Type1,1379.5376,22
6.03,Low Fat,0.0,Dairy,175.1028,Medium,Tier 1,Supermarket Type1,1593.9252,27
6.11,Regular,0.103503049,Fruits and Vegetables,129.6968,,Tier 2,Supermarket Type1,1174.4712,19
15.6,Low Fat,0.143915417,Breakfast,127.5994,,Tier 2,Supermarket Type1,2441.4886,19
,Regular,0.028139761,Canned,173.7422,Medium,Tier 3,Supermarket Type3,3621.2862,41
,Regular,0.044063785,Canned,147.2418,Small,Tier 1,Grocery Store,294.2836,41
,Low Fat,0.046994717,Meat,125.802,Small,Tier 1,Grocery Store,253.004,41
,Low Fat,0.033777629,Frozen Foods,222.8456,Medium,Tier 3,Supermarket Type3,7073.4592,41
6.11,Regular,0.102901425,Fruits and Vegetables,128.4968,Small,Tier 2,Supermarket Type1,1435.4648,22
6.59,Low Fat,0.105597316,Fruits and Vegetables,83.4908,Small,Tier 1,Supermarket Type1,1342.2528,29
11.6,Regular,0.078929571,Frozen Foods,79.9276,Small,Tier 1,Supermarket Type1,1137.1864,29
9.3,Low Fat,0.043209581,Fruits and Vegetables,90.8172,,Tier 2,Supermarket Type1,535.3032,19
6.15,Low Fat,0.04627095,Baking Goods,99.3384,Small,Tier 1,Supermarket Type1,2364.9216,29
,Low Fat,0.082602127,Baking Goods,120.9756,Medium,Tier 3,Supermarket Type3,3877.6192,41
13.85,Regular,0.085622362,Meat,119.4124,Medium,Tier 3,Supermarket Type2,2251.7356,17
16.7,Regular,0.042860026,Dairy,120.3782,,Tier 2,Supermarket Type1,1668.4948,19
,Low Fat,0.060805497,Soft Drinks,150.8024,Medium,Tier 3,Supermarket Type3,3339.6528,41
12.1,Low Fat,0.020684919,Snack Foods,148.5734,,Tier 2,Supermarket Type1,1336.2606,19
9.31,Low Fat,0.063529046,Frozen Foods,63.751,,Tier 3,Grocery Store,126.502,28
13.5,Low Fat,0.055075504,Health and Hygiene,33.3874,Medium,Tier 1,Supermarket Type1,282.2992,27
10.8,Low Fat,0.041950753,Health and Hygiene,190.0214,,Tier 2,Supermarket Type1,2449.4782,24
13.5,LF,0.094603404,Soft Drinks,187.0872,Medium,Tier 3,Supermarket Type2,3214.4824,17
12.3,Low Fat,0.009429612,Baking Goods,71.338,,Tier 2,Supermarket Type1,1098.57,24
19.6,Low Fat,0.024325592,Dairy,48.5718,Medium,Tier 3,Supermarket Type2,425.4462,17
,Regular,0.076868664,Frozen Foods,62.1194,Small,Tier 1,Grocery Store,123.8388,41
5.88,Low Fat,0.0,Frozen Foods,154.2998,Small,Tier 1,Supermarket Type1,1999.3974,29
6.71,Low Fat,0.0,Breads,218.9166,High,Tier 3,Supermarket Type1,2394.8826,39
16.7,Regular,0.119704498,Fruits and Vegetables,181.9976,,Tier 2,Supermarket Type1,5432.928,24
20.2,reg,0.121940099,Snack Foods,95.3752,,Tier 2,Supermarket Type1,1150.5024,19
6.57,Low Fat,0.096880574,Household,191.482,Small,Tier 1,Supermarket Type1,5020.132,29
,Low Fat,0.023835164,Household,103.3964,Medium,Tier 3,Supermarket Type3,3050.6956,41
10.895,LF,0.035949725,Fruits and Vegetables,132.9284,,Tier 2,Supermarket Type1,3295.71,19
,Regular,0.032296886,Frozen Foods,144.0102,Medium,Tier 3,Supermarket Type3,5394.9774,41
15.1,Regular,0.020015391,Frozen Foods,128.831,Medium,Tier 3,Supermarket Type2,1817.634,17
17.6,Low Fat,0.015750947,Household,182.5976,Medium,Tier 3,Supermarket Type2,1629.8784,17
19.1,Low Fat,0.096733815,Fruits and Vegetables,233.1958,Small,Tier 1,Supermarket Type1,5141.3076,29
14.5,Regular,0.097201128,Snack Foods,159.4262,Small,Tier 1,Supermarket Type1,2705.1454,29
14.3,Regular,0.065207559,Fruits and Vegetables,89.8856,Small,Tier 1,Supermarket Type1,966.7416,29
15.5,Regular,0.07575107,Baking Goods,262.8568,Small,Tier 1,Supermarket Type1,5800.4496,29
8.6,Regular,0.040197932,Canned,190.153,Small,Tier 2,Supermarket Type1,3036.048,22
12.3,Regular,0.17797002,Fruits and Vegetables,173.1396,,Tier 3,Grocery Store,697.7584,28
6.175,Regular,0.179355893,Meat,94.1752,Medium,Tier 1,Supermarket Type1,575.2512,27
,Regular,0.187443314,Fruits and Vegetables,145.8786,Small,Tier 1,Grocery Store,288.9572,41
5.94,Regular,0.029492018,Breads,188.0556,Medium,Tier 3,Supermarket Type2,938.778,17
19.85,Low Fat,0.025968706,Household,49.5376,Small,Tier 1,Supermarket Type1,1006.6896,29
7.67,Low Fat,0.184843579,Household,33.1216,Small,Tier 1,Supermarket Type1,727.0536,29
7.5,Low Fat,0.050750977,Canned,122.2072,Small,Tier 1,Supermarket Type1,1960.1152,29
7.725,Low Fat,0.047879864,Canned,250.2092,,Tier 2,Supermarket Type1,3984.1472,24
10.895,Regular,0.009641375,Dairy,124.173,,Tier 2,Supermarket Type1,1601.249,24
10.895,Low Fat,0.020994339,Health and Hygiene,255.6672,,Tier 2,Supermarket Type1,4346.3424,24
20.2,Low Fat,0.100477461,Household,187.7898,,Tier 2,Supermarket Type1,2245.0776,19
6.365,Low Fat,0.007348286,Frozen Foods,62.8536,Small,Tier 1,Supermarket Type1,796.2968,29
15.5,Low Fat,0.032845997,Baking Goods,106.7938,High,Tier 3,Supermarket Type1,3215.814,39
10.5,Regular,0.142419608,Breads,161.1578,High,Tier 3,Supermarket Type1,1765.0358,39
20.85,Regular,0.056580228,Breads,105.6648,,Tier 2,Supermarket Type1,623.1888,24
,Low Fat,0.097768728,Household,142.4496,Small,Tier 1,Grocery Store,564.5984,41
18.1,Low Fat,0.022399592,Fruits and Vegetables,96.0094,Small,Tier 1,Supermarket Type1,1808.9786,29
19.0,Regular,0.066005186,Fruits and Vegetables,188.4214,,Tier 2,Supermarket Type1,2826.321,19
18.5,Low Fat,0.02586664,Meat,88.9172,Medium,Tier 3,Supermarket Type2,1695.1268,17
17.85,Low Fat,0.146399663,Breads,93.8436,Small,Tier 2,Supermarket Type1,1418.154,22
16.5,Low Fat,0.012627329,Health and Hygiene,38.7506,High,Tier 3,Supermarket Type1,759.012,39
,Low Fat,0.037829469,Health and Hygiene,151.0708,Small,Tier 1,Grocery Store,451.4124,41
17.75,LF,0.073709686,Seafood,35.1216,Medium,Tier 3,Supermarket Type2,415.4592,17
15.5,Low Fat,0.0,Snack Foods,141.547,,Tier 2,Supermarket Type1,3006.087,19
20.85,Low Fat,0.037372847,Frozen Foods,192.7478,High,Tier 3,Supermarket Type1,3099.9648,39
15.35,Low Fat,0.073283193,Soft Drinks,91.812,Small,Tier 1,Supermarket Type1,1771.028,29
,Low Fat,0.091354948,Snack Foods,122.3072,Small,Tier 1,Grocery Store,122.5072,41
11.15,Low Fat,0.032438645,Health and Hygiene,163.0526,,Tier 2,Supermarket Type1,2302.3364,19
16.85,Low Fat,0.139301634,Snack Foods,144.976,High,Tier 3,Supermarket Type1,2783.044,39
,Regular,0.06627464,Snack Foods,54.1956,Medium,Tier 3,Supermarket Type3,3002.758,41
,Low Fat,0.0,Snack Foods,154.534,Small,Tier 1,Grocery Store,459.402,41
19.25,Regular,0.0,Frozen Foods,82.5908,,Tier 2,Supermarket Type1,922.7988,24
10.195,Low Fat,0.051618281,Breads,31.9558,High,Tier 3,Supermarket Type1,373.5138,39
15.6,Low Fat,0.081036436,Baking Goods,112.3544,High,Tier 3,Supermarket Type1,2572.6512,39
7.725,Low Fat,0.047977607,Canned,249.5092,Medium,Tier 3,Supermarket Type2,2241.0828,17
7.27,Regular,0.020865797,Canned,90.2488,Medium,Tier 3,Supermarket Type2,814.9392,17
18.7,Low Fat,0.0,Soft Drinks,52.2324,Small,Tier 2,Supermarket Type1,467.3916,22
18.7,Low Fat,0.104890428,Frozen Foods,121.4072,,Tier 2,Supermarket Type1,3185.1872,24
8.21,Low Fat,0.010781158,Hard Drinks,149.9392,Medium,Tier 1,Supermarket Type1,1938.8096,27
13.15,Low Fat,0.056418354,Soft Drinks,142.4812,Small,Tier 2,Supermarket Type1,2422.1804,22
13.65,Regular,0.012741089,Snack Foods,57.6588,High,Tier 3,Supermarket Type1,343.5528,39
17.7,Low Fat,0.087791917,Dairy,180.6292,Small,Tier 2,Supermarket Type1,3101.2964,22
,LF,0.126924095,Frozen Foods,87.2224,Medium,Tier 3,Supermarket Type3,3494.1184,41
14.85,Low Fat,0.061102235,Household,253.2698,,Tier 2,Supermarket Type1,2283.0282,24
4.635,Low Fat,0.141174838,Breads,127.0994,,Tier 2,Supermarket Type1,2826.9868,24
11.8,Low Fat,0.12150063,Fruits and Vegetables,46.8402,High,Tier 3,Supermarket Type1,413.4618,39
10.1,Low Fat,0.046848053,Hard Drinks,60.6878,,Tier 2,Supermarket Type1,363.5268,19
6.365,Low Fat,0.007359711,Frozen Foods,60.1536,Medium,Tier 1,Supermarket Type1,490.0288,27
8.785,Low Fat,0.025967624,Fruits and Vegetables,119.9414,Small,Tier 1,Supermarket Type1,1462.0968,29
11.6,Low Fat,0.017780986,Canned,177.3686,,Tier 2,Supermarket Type1,1777.686,24
16.75,Regular,0.024994069,Soft Drinks,37.4822,,Tier 2,Supermarket Type1,549.9508,19
15.35,Low Fat,0.015700603,Others,141.147,Medium,Tier 1,Supermarket Type1,2719.793,27
18.7,LF,0.089777214,Snack Foods,256.4672,,Tier 2,Supermarket Type1,5369.0112,19
,Low Fat,0.039631495,Frozen Foods,31.9558,Medium,Tier 3,Supermarket Type3,984.7182,41
7.475,Low Fat,0.076036381,Household,153.9656,Medium,Tier 3,Supermarket Type2,2625.9152,17
15.1,Low Fat,0.056155909,Household,140.5496,,Tier 2,Supermarket Type1,2681.8424,19
,Low Fat,0.047665717,Health and Hygiene,42.177,Medium,Tier 3,Supermarket Type3,1255.033,41
19.7,Regular,0.016238512,Canned,186.4556,,Tier 2,Supermarket Type1,5069.4012,24
19.7,Regular,0.018098194,Meat,104.599,Medium,Tier 3,Supermarket Type2,309.597,17
6.69,Regular,0.036903419,Meat,175.137,Small,Tier 2,Supermarket Type1,1235.059,22
,Low Fat,0.135226962,Health and Hygiene,56.293,Small,Tier 1,Grocery Store,113.186,41
,Low Fat,0.060672263,Household,119.8782,Small,Tier 1,Grocery Store,238.3564,41
18.0,Low Fat,0.019465205,Health and Hygiene,128.6994,Medium,Tier 3,Supermarket Type2,2441.4886,17
9.8,Low Fat,0.013863257,Soft Drinks,45.106,Medium,Tier 1,Supermarket Type1,1398.18,27
14.3,Regular,0.109144085,Fruits and Vegetables,88.2856,,Tier 3,Grocery Store,175.7712,28
5.465,Regular,0.0,Baking Goods,129.1626,Small,Tier 1,Supermarket Type1,3672.5528,29
,Low Fat,0.012865901,Frozen Foods,59.3536,Small,Tier 1,Grocery Store,122.5072,41
15.7,Low Fat,0.030877303,Hard Drinks,42.177,,Tier 2,Supermarket Type1,735.709,19
15.35,Low Fat,0.096317593,Soft Drinks,197.3768,High,Tier 3,Supermarket Type1,3350.3056,39
,Regular,0.109274313,Fruits and Vegetables,225.3062,Small,Tier 1,Grocery Store,677.1186,41
8.235,Low Fat,0.08276363,Baking Goods,146.5076,Medium,Tier 3,Supermarket Type2,1625.8836,17
,Low Fat,0.06981517,Dairy,214.385,Medium,Tier 3,Supermarket Type3,4327.7,41
19.85,Low Fat,0.005230786,Dairy,265.1884,High,Tier 3,Supermarket Type1,5034.7796,39
14.85,Regular,0.009954237,Snack Foods,158.263,Medium,Tier 1,Supermarket Type1,2659.871,27
9.3,Low Fat,0.174317307,Snack Foods,106.7964,Small,Tier 2,Supermarket Type1,841.5712,22
8.235,Low Fat,0.08235926,Baking Goods,147.6076,High,Tier 3,Supermarket Type1,3103.9596,39
20.7,Low Fat,0.026899856,Household,73.9354,Small,Tier 1,Supermarket Type1,677.1186,29
16.7,Low Fat,0.026729068,Household,248.4776,Medium,Tier 3,Supermarket Type2,6439.6176,17
9.695,Low Fat,0.190711254,Health and Hygiene,159.1604,,Tier 3,Grocery Store,633.8416,28
8.6,Low Fat,0.032672263,Health and Hygiene,141.2154,Medium,Tier 1,Supermarket Type1,709.077,27
5.8,LF,0.131489269,Dairy,89.7172,Medium,Tier 3,Supermarket Type2,1605.9096,17
5.765,Low Fat,0.082012293,Baking Goods,37.5164,Small,Tier 1,Supermarket Type1,656.4788,29
11.35,Low Fat,0.03093263,Snack Foods,51.5008,Medium,Tier 3,Supermarket Type2,607.2096,17
15.85,Low Fat,0.0,Canned,96.4094,Small,Tier 2,Supermarket Type1,1237.7222,22
15.85,Low Fat,0.057546914,Snack Foods,55.8956,Medium,Tier 3,Supermarket Type2,491.3604,17
,Low Fat,0.037217847,Canned,86.8224,Medium,Tier 3,Supermarket Type3,1448.7808,41
17.75,Low Fat,0.076113671,Baking Goods,111.4544,,Tier 2,Supermarket Type1,1006.6896,24
11.8,Regular,0.026358005,Canned,39.6138,Small,Tier 1,Supermarket Type1,365.5242,29
13.6,low fat,0.11830085,Snack Foods,196.2136,,Tier 2,Supermarket Type1,1944.136,19
,Low Fat,0.107507291,Household,34.8558,Medium,Tier 3,Supermarket Type3,441.4254,41
,Regular,0.087692636,Fruits and Vegetables,162.5526,Small,Tier 1,Grocery Store,328.9052,41
10.395,Low Fat,0.030219852,Baking Goods,114.7176,,Tier 2,Supermarket Type1,2748.4224,24
15.2,Low Fat,0.0,Household,110.4912,,Tier 2,Supermarket Type1,1637.868,19
5.78,Regular,0.074087369,Snack Foods,264.9568,High,Tier 3,Supermarket Type1,6855.0768,39
20.6,Low Fat,0.071282168,Household,74.4696,Medium,Tier 3,Supermarket Type2,223.7088,17
,Regular,0.056328717,Snack Foods,63.9168,Medium,Tier 3,Supermarket Type3,1597.92,41
11.5,Low Fat,0.072994847,Fruits and Vegetables,189.253,Medium,Tier 1,Supermarket Type1,1328.271,27
9.3,Low Fat,0.066887123,Frozen Foods,183.9292,Medium,Tier 1,Supermarket Type1,3283.7256,27
15.1,Regular,0.087406863,Fruits and Vegetables,221.8456,Small,Tier 1,Supermarket Type1,663.1368,29
20.0,Regular,0.0,Fruits and Vegetables,46.4744,,Tier 3,Grocery Store,45.2744,28
8.18,Regular,0.082568705,Frozen Foods,56.1588,,Tier 2,Supermarket Type1,458.0704,24
17.75,Regular,0.029821648,Fruits and Vegetables,139.9838,,Tier 2,Supermarket Type1,1123.8704,19
,Regular,0.27321283,Fruits and Vegetables,240.9538,Small,Tier 1,Grocery Store,480.7076,41
,Low Fat,0.057933643,Meat,175.1738,Small,Tier 1,Grocery Store,347.5476,41
7.075,Low Fat,0.058298384,Dairy,145.8128,High,Tier 3,Supermarket Type1,1725.7536,39
,Low Fat,0.094697274,Baking Goods,158.4604,Medium,Tier 3,Supermarket Type3,4278.4308,41
20.2,Regular,0.097059596,Meat,178.6028,,Tier 2,Supermarket Type1,2302.3364,19
10.3,Low Fat,0.146999264,Meat,103.7648,,Tier 2,Supermarket Type1,2804.3496,19
19.2,Regular,0.022965292,Fruits and Vegetables,181.695,,Tier 2,Supermarket Type1,2563.33,24
,low fat,0.04778563,Hard Drinks,156.5946,Medium,Tier 3,Supermarket Type3,3787.0704,41
5.925,Regular,0.097012989,Dairy,42.9086,,Tier 2,Supermarket Type1,758.3462,19
15.7,Low Fat,0.073605395,Baking Goods,249.6724,High,Tier 3,Supermarket Type1,6543.4824,39
5.175,Regular,0.029616108,Snack Foods,107.7622,Medium,Tier 3,Supermarket Type2,2011.3818,17
6.55,Low Fat,0.024505418,Breads,102.9332,High,Tier 3,Supermarket Type1,1845.5976,39
14.8,Low Fat,0.019559746,Health and Hygiene,193.7794,Medium,Tier 3,Supermarket Type2,2926.191,17
9.695,Regular,0.029283081,Canned,175.137,Medium,Tier 3,Supermarket Type2,3705.177,17
11.8,Low Fat,0.113790879,Soft Drinks,185.3924,Medium,Tier 3,Supermarket Type2,370.1848,17
17.25,low fat,0.035118834,Dairy,93.412,Medium,Tier 1,Supermarket Type1,932.12,27
11.1,Low Fat,0.044823438,Snack Foods,174.2054,Small,Tier 1,Supermarket Type1,1926.1594,29
15.6,Low Fat,0.08126841,Baking Goods,110.2544,,Tier 2,Supermarket Type1,1789.6704,24
8.155,Low Fat,0.199935881,Meat,188.453,,Tier 3,Grocery Store,379.506,28
13.1,Regular,0.044155597,Fruits and Vegetables,178.8318,High,Tier 3,Supermarket Type1,3969.4996,39
17.75,Regular,0.029648306,Fruits and Vegetables,142.4838,Small,Tier 2,Supermarket Type1,1264.3542,22
5.095,Regular,0.129395895,Snack Foods,140.3838,High,Tier 3,Supermarket Type1,1826.2894,39
,Low Fat,0.081933378,Health and Hygiene,161.492,Medium,Tier 3,Supermarket Type3,6391.68,41
17.75,Regular,0.157075658,Dairy,240.5538,Medium,Tier 1,Supermarket Type1,3845.6608,27
,Regular,0.038341654,Snack Foods,146.2102,Medium,Tier 3,Supermarket Type3,4228.4958,41
18.35,Low Fat,0.014052469,Household,224.0746,,Tier 2,Supermarket Type1,1346.2476,24
16.5,Regular,0.079698503,Fruits and Vegetables,100.6332,Small,Tier 2,Supermarket Type1,1537.998,22
,LF,0.060888514,Household,130.1968,Medium,Tier 3,Supermarket Type3,1565.9616,41
,Low Fat,0.142728113,Health and Hygiene,95.141,Medium,Tier 3,Supermarket Type3,2510.066,41
12.6,Regular,0.036773101,Fruits and Vegetables,250.3092,,Tier 3,Grocery Store,249.0092,28
13.1,Low Fat,0.01209726,Others,188.853,Small,Tier 2,Supermarket Type1,3225.801,22
6.85,LF,0.02288328,Frozen Foods,261.2594,Small,Tier 1,Supermarket Type1,2878.2534,29
,Low Fat,0.034237682,Hard Drinks,113.2834,Medium,Tier 3,Supermarket Type3,2303.668,41
,Low Fat,0.016476619,Baking Goods,74.338,Small,Tier 1,Grocery Store,146.476,41
6.465,Low Fat,0.208397715,Canned,265.2884,,Tier 3,Grocery Store,264.9884,28
12.85,Low Fat,0.022649893,Fruits and Vegetables,179.3318,,Tier 2,Supermarket Type1,1263.0226,24
15.6,Regular,0.0,Dairy,62.4194,Medium,Tier 3,Supermarket Type2,804.9522,17
12.15,Low Fat,0.018439138,Frozen Foods,254.7698,Medium,Tier 1,Supermarket Type1,5073.396,27
11.8,Low Fat,0.11397026,Soft Drinks,185.1924,,Tier 2,Supermarket Type1,2591.2936,19
7.06,Regular,0.043989429,Starchy Foods,60.2904,,Tier 2,Supermarket Type1,644.4944,24
17.0,Low Fat,0.119570595,Frozen Foods,249.7434,Medium,Tier 1,Supermarket Type1,4221.8378,27
20.2,Low Fat,0.112549008,Household,123.1046,,Tier 2,Supermarket Type1,1120.5414,24
5.86,Regular,0.151087845,Meat,155.1314,Medium,Tier 1,Supermarket Type1,1551.314,27
6.15,Low Fat,0.046342889,Baking Goods,97.3384,Medium,Tier 1,Supermarket Type1,886.8456,27
,Low Fat,0.128478462,Health and Hygiene,117.944,Small,Tier 1,Grocery Store,239.688,41
13.0,Regular,0.070243155,Snack Foods,65.7484,High,Tier 3,Supermarket Type1,391.4904,39
17.35,Low Fat,0.0,Others,79.2618,Medium,Tier 3,Supermarket Type2,966.7416,17
16.2,Low Fat,0.063127333,Canned,100.47,Medium,Tier 1,Supermarket Type1,1597.92,27
17.75,Low Fat,0.076389281,Baking Goods,111.1544,,Tier 2,Supermarket Type1,1118.544,19
8.67,Low Fat,0.065436581,Soft Drinks,142.9128,Small,Tier 1,Supermarket Type1,2013.3792,29
15.25,Regular,0.0,Snack Foods,178.166,,Tier 2,Supermarket Type1,4853.682,24
19.75,Regular,0.030166924,Frozen Foods,179.766,,Tier 3,Grocery Store,719.064,28
12.6,Regular,0.073920438,Dairy,255.6356,Small,Tier 1,Supermarket Type1,2797.6916,29
10.195,Low Fat,0.112399145,Hard Drinks,111.686,Medium,Tier 1,Supermarket Type1,2263.72,27
16.75,Regular,0.00819018,Canned,103.7674,Small,Tier 2,Supermarket Type1,2852.2872,22
10.695,Low Fat,0.053296868,Frozen Foods,59.6904,Small,Tier 1,Supermarket Type1,937.4464,29
13.5,Regular,0.017932223,Snack Foods,78.796,Medium,Tier 3,Supermarket Type2,239.688,17
,Regular,0.289522833,Fruits and Vegetables,172.0764,Small,Tier 1,Grocery Store,171.7764,41
7.405,Low Fat,0.015302764,Canned,89.9146,,Tier 2,Supermarket Type1,2189.1504,24
